id;title;url;cover;rate
26785590;无爱可诉;https://movie.douban.com/subject/26785590/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2459651426.jpg;7.1
25937854;银河护卫队2;https://movie.douban.com/subject/25937854/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2455261804.jpg;8.1
7154408;猎杀星期一;https://movie.douban.com/subject/7154408/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2494970558.jpg;6.8
26996753;私人会所;https://movie.douban.com/subject/26996753/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2446655485.jpg;3.9
27038968;蚯蚓;https://movie.douban.com/subject/27038968/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2458429082.jpg;6.8
26593587;天才少女;https://movie.douban.com/subject/26593587/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2394315478.jpg;8.1
25765735;金刚狼3：殊死一战;https://movie.douban.com/subject/25765735/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2431980130.jpg;8.3
4943938;黑暗塔;https://movie.douban.com/subject/4943938/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2480303169.jpg;5.0
26965856;双生薄荷;https://movie.douban.com/subject/26965856/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2504367171.jpg;6.5
26724807;24小时：末路重生;https://movie.douban.com/subject/26724807/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2503256541.jpg;5.4
26260853;速度与激情8;https://movie.douban.com/subject/26260853/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2444256500.jpg;7.1
26884892;大病;https://movie.douban.com/subject/26884892/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2495329684.jpg;7.6
25726614;神奇动物在哪里;https://movie.douban.com/subject/25726614/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2392444121.jpg;7.8
26266085;三个老枪手;https://movie.douban.com/subject/26266085/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2493595992.jpg;7.6
25818101;攻壳机动队;https://movie.douban.com/subject/25818101/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2453176400.jpg;6.5
26835911;22年后的自白：我是杀人犯;https://movie.douban.com/subject/26835911/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2447246559.jpg;7.3
20451290;新木乃伊;https://movie.douban.com/subject/20451290/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2459198108.jpg;4.7
26688480;逃出绝命镇;https://movie.douban.com/subject/26688480/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2416438068.jpg;7.5
20471852;生化危机：终章;https://movie.douban.com/subject/20471852/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2429713841.jpg;6.6
1927366;纽约唯一活着的男孩;https://movie.douban.com/subject/1927366/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2498516556.jpg;6.1
25900945;美女与野兽;https://movie.douban.com/subject/25900945/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2417948644.jpg;7.2
26420932;巴霍巴利王(下)：终结;https://movie.douban.com/subject/26420932/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2452075545.jpg;7.1
